UA0500491008,,YASK,191035,"??? ""????""",????? ?????? ??????????????? ??????,"273,598,680",06/02/2010,"0,25 (UAH)",5/18/2015,FALSE,???????????????,FALSE,?/?,
UA4000086029,,ZALK,194122,"??? ""????""",????? ?????? ??????????????? ??????,"622,729,120",8/25/2010,"0,25 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000131486,,KRMT,196865,"??? ""?? ""?????????""",????? ?????? ??????????????? ??????,"98,352",8/18/1998,"0,75 (UAH)",06/09/2015,FALSE,???????????????,FALSE,?/?,
UA4000106041,,HIMMASH,219632,"???? ""?????????????????""",????? ?????? ??????????????? ??????,"200,000,000",12/23/2010,"0,01 (UAH)",6/23/2015,FALSE,???????????????,FALSE,?/?,
UA4000081657,,SINRESZVD,231573,"???? ""???""",????? ?????? ??????????????? ??????,"188,614,120",6/23/2010,"0,25 (UAH)",10/10/2017,FALSE,???????????????,FALSE,?/?,
UA4000135628,,YAVIR,274861,"???? ""????""",????? ?????? ??????????????? ??????,"57,000",10/28/2011,"1,75 (UAH)",12/30/2015,FALSE,???????????????,FALSE,?/?,
UA4000104111,,Starmilc,444837,"???? ""?????????????? ??""",????? ?????? ??????????????? ??????,"2,175,032",12/14/2010,"0,97 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA4000136311,,CHGZB,470059,"??? ""????""",????? ?????? ??????????????? ??????,"40,000,000",5/27/2010,"0,25 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA4000099303,,FARM,481198,"??? ""??????""",????? ?????? ??????????????? ??????,"7,273,200",10/14/2010,"5,00 (UAH)",5/25/2015,FALSE,???????????????,FALSE,?/?,
UA4000082614,,STOMA,481318,"?? ""?????""",????? ?????? ??????????????? ??????,"833,333",08/10/2010,"4,20 (UAH)",10/06/2017,FALSE,???????????????,FALSE,?/?,
UA4000111793,,MIRN,483719,"??? ""??????""",????? ?????? ??????????????? ??????,"3,949,640",01/06/2011,"0,25 (UAH)",06/09/2015,FALSE,???????????????,FALSE,?/?,
UA4000067318,,DVRB,554514,"?? ""?????????????????""",????? ?????? ??????????????? ??????,"226,300,000",1/17/2012,"0,25 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA4000173785,,PTFRAG,846139,"??? ""???????????? ""??????????""",????? ?????? ??????????????? ??????,"14,440,031",5/13/2011,"0,25 (UAH)",12/30/2015,FALSE,???????????????,FALSE,?/?,
UA4000068423,,STEPNOY,849184,"???? ""????????? ""???????""",????? ?????? ??????????????? ??????,"20,114,480",08/01/2017,"0,25 (UAH)",7/21/2015,FALSE,???????????????,FALSE,?/?,
UA4000115398,,MEXK,1037471,"???? ""???-125""",????? ?????? ??????????????? ??????,"1,482,860",03/03/2011,"0,25 (UAH)",06/09/2015,FALSE,???????????????,FALSE,?/?,
UA4000176291,,PLNN,2970984,"??? ""????????""",????? ?????? ??????????????? ??????,"89,702",3/17/2011,"0,50 (UAH)",12/30/2015,FALSE,???????????????,FALSE,?/?,
UA4000116263,,BBRZ,2971191,"??? ""????????? ???""",????? ?????? ??????????????? ??????,"46,738",1/26/2011,"0,25 (UAH)",7/14/2015,FALSE,???????????????,FALSE,?/?,
UA4000084057,,DAKOR,3118357,"???? ""????? ????""",????? ?????? ??????????????? ??????,"5,714,284",08/09/2010,"0,25 (UAH)",7/28/2015,FALSE,???????????????,FALSE,?/?,
UA4000109581,,VGAZ,3339459,"??? ""?????????""",????? ?????? ??????????????? ??????,"22,254,600",12/23/2010,"0,25 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000113435,,KIVG,3346331,"??? ""???????""",????? ?????? ??????????????? ??????,"5,672,560",02/01/2011,"5,00 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA4000018535,,ODSG,3351208,"??? ""????????""",????? ?????? ??????????????? ??????,"2,317,760",7/29/2010,"28,73 (UAH)",06/03/2015,FALSE,???????????????,FALSE,?/?,
UA4000088959,,KRGZ,3351734,"???? ""????????????""",????? ?????? ??????????????? ??????,"21,252,000",09/10/2010,"0,05 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000083760,,PVGZ,3351912,"??? ""??????????""",????? ?????? ??????????????? ??????,"414,353",7/30/2010,"1,05 (UAH)",6/30/2015,FALSE,???????????????,FALSE,?/?,
UA4000171417,A,OUKRAINAA,3794911,"???? ""???????""",????????? ???????????? ?????????? ??????????????? ??????,"50,000",7/17/2013,"1 000,00 (UAH)",06/09/2015,FALSE,???????????????,FALSE,7/29/2023,
UA4000179915,,BPSNO,4685271,"???? ""???""",????? ?????? ??????????????? ??????,"16,256,604",10/13/1999,"0,25 (UAH)",1/22/2018,FALSE,???????????????,FALSE,?/?,
UA4000112502,,KKBUD,4718527,"??? ""???????????????""",????? ?????? ??????????????? ??????,"22,677",07/03/1998,"50,00 (UAH)",12/30/2015,FALSE,???????????????,FALSE,?/?,
UA4000079099,,DMKD,5393043,"??? ""???????????? ???????????""",????? ?????? ??????????????? ??????,"6,776,544,000",7/21/2010,"0,25 (UAH)",7/21/2015,FALSE,???????????????,FALSE,?/?,
UA4000067839,,NITR,5393116,"??? ""????????? ???""",????? ?????? ??????????????? ??????,"400,000,000",5/18/2010,"0,25 (UAH)",02/03/2015,FALSE,???????????????,FALSE,?/?,
UA4000067300,,NVTR,5393139,"??? ""????????? ????""",????? ?????? ??????????????? ??????,"200,000,000",05/11/2010,"0,25 (UAH)",5/18/2015,FALSE,???????????????,FALSE,?/?,
UA4000083927,,HGAZ,5395598,"??? ""?????????????""",????? ?????? ??????????????? ??????,"368,760",8/17/2010,"15,00 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA4000103147,,ODKZH,5529030,"??? ""?????""",????? ?????? ??????????????? ??????,"172,927,000",10/27/2010,"0,25 (UAH)",07/07/2015,FALSE,???????????????,FALSE,?/?,
UA4000060529,,DNVM,5669819,"???? ""??????????????""",????? ?????? ??????????????? ??????,"16,635,800",09/08/2009,"0,50 (UAH)",5/26/2015,FALSE,???????????????,TRUE,?/?,
UA4000143317,,SMASH,5747991,"??? ""??????? ???""",????? ?????? ??????????????? ??????,"71,085,000",12/06/2010,"10,00 (UAH)",5/18/2015,FALSE,???????????????,FALSE,?/?,
UA4000104244,,DNAZ,5761620,"?? ""??????????""",????? ?????? ??????????????? ??????,"35,158,375,000",12/13/2010,"0,01 (UAH)",1/13/2015,FALSE,???????????????,FALSE,?/?,
UA4000173702,,LVHIMZ,5761873,"?? ""?????????? ???????? ?????""",????? ?????? ??????????????? ??????,"15,869",05/04/2011,"245,00 (UAH)",12/30/2015,FALSE,???????????????,FALSE,?/?,
UA4000072540,,KRBD,5763642,"???? ""????""",????? ?????? ??????????????? ??????,"42,155,320",06/08/2010,"1,40 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000121321,,LTPL,5763797,"??? ""????????????????""",????? ?????? ??????????????? ??????,"219,184,684",5/26/2011,"0,25 (UAH)",02/03/2015,FALSE,???????????????,FALSE,?/?,
UA4000074058,,KVBZ,5763814,"??? ""????""",????? ?????? ??????????????? ??????,"114,679,552",5/31/2010,"0,75 (UAH)",7/15/2015,FALSE,???????????????,FALSE,?/?,
UA4000088579,,SNEM,5785448,"?? ""???????? ????? ""??????????????""",????? ?????? ??????????????? ??????,"30,902,073",8/17/2010,"0,80 (UAH)",05/06/2015,FALSE,???????????????,FALSE,?/?,
UA4000105993,,GFARM,5800293,"?? ""?????????""",????? ?????? ??????????????? ??????,"8,511,120",4/26/2016,"9,00 (UAH)",5/25/2015,FALSE,???????????????,FALSE,?/?,
UA4000134688,,LUAZ,5808592,"?? ""?? ""?????? ??????""",????? ?????? ??????????????? ??????,"4,405,429,458",6/14/2011,"0,25 (UAH)",5/18/2015,FALSE,???????????????,FALSE,?/?,
UA4000124242,,HARP,5808853,"?? ""????""",????? ?????? ??????????????? ??????,"60,000,000",6/15/2011,"0,25 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA0501071007,,DMPZ,5838512,"??? ""????""",????? ?????? ??????????????? ??????,"2,500,000,000",10/26/2007,"0,01 (UAH)",5/19/2015,FALSE,???????????????,FALSE,?/?,
UA4000091318,,BRGN,9620081,"?? ""???? ????""",????? ?????? ??????????????? ??????,"3,541,594",4/13/2017,"56,50 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA2001461001,,MEGA,9804119,"?? ""????????""",????? ?????? ??????????????? ??????,"620,000,000",12/23/2014,"1,00 (UAH)",5/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000186084,E,OBSSTE,9806443,"?? ""??????????""",????????? ???????????? ?????????? ??????????????? ??????,"100,000",08/01/2014,"1 000,00 (UAH)",9/30/2016,FALSE,???????????????,FALSE,08/08/2019,
UA4000198584,F,OBSSTF,9806443,"?? ""??????????""",????????? ???????????? ?????????? ??????????????? ??????,"100,000",08/04/2017,"1 000,00 (UAH)",12/22/2018,FALSE,???????????????,FALSE,08/10/2022,
UA4000199384,A,AKRDB,9807862,"??? ""?????????""",????????? ???????????? ?????????? ??????????????? ??????,"250,000",10/27/2017,"1 000,00 (UAH)",12/01/2017,FALSE,???????????????,FALSE,11/24/2022,
UA4000199392,B,BKRDB,9807862,"??? ""?????????""",????????? ???????????? ?????????? ??????????????? ??????,"250,000",10/27/2017,"1 000,00 (UAH)",12/01/2017,FALSE,???????????????,FALSE,12/26/2022,
UA4000093850,,SHCHZ,13498562,"???? ""?? ""??????????""",????? ?????? ??????????????? ??????,"848,535,009",10/11/2010,"0,25 (UAH)",04/07/2015,FALSE,???????????????,FALSE,?/?,
UA4000151658,,ELEMENT,13888257,"??? ""???? ""???????""",????? ?????? ??????????????? ??????,"20,148,000",9/20/2010,"0,05 (UAH)",06/09/2015,FALSE,???????????????,FALSE,?/?,
UA4000120950,,BGRNT,14070197,"?? ""???? ""?????""",????? ?????? ??????????????? ??????,"40,000,000",07/06/2017,"10,75 (UAH)",6/16/2015,FALSE,???????????????,FALSE,?/?,
UA4000069603,,BAVL,14305909,"?? ""?????????? ???? ?????""",????? ?????? ??????????????? ??????,"61,495,162,580",12/03/2015,"0,10 (UAH)",1/13/2015,FALSE,???????????????,FALSE,?/?,
UA4000143135,,MSICH,14307794,"?? ""????? ???""",????? ?????? ??????????????? ??????,"2,077,990",4/20/2011,"135,00 (UAH)",4/15/2015,FALSE,???????????????,TRUE,?/?,
UA4000121289,,TIRA,14309050,"??? ""????? ""????""",????? ?????? ??????????????? ??????,"8,488,859",5/23/2011,"0,25 (UAH)",6/23/2015,FALSE,???????????????,FALSE,?/?,
UA4000091565,,NDIEMP,14309824,"??? ""??? ???""",????? ?????? ??????????????? ??????,"25,519,360",10/12/2010,"0,25 (UAH)",06/08/2016,FALSE,???????????????,FALSE,?/?,
UA4000146351,D,ODAZD,14311614,"?? ""???""",????????? ???????????? ?????????? ??????????????? ??????,"57,000,000",7/27/2012,"1,00 (UAH)",06/08/2015,FALSE,???????????????,FALSE,11/24/2027,
UA0401271004,,DAZ,14311614,"?? ""???""",????? ?????? ??????????????? ??????,"32,798,560",4/13/1999,"0,25 (UAH)",06/09/2015,FALSE,???????????????,FALSE,?/?,
UA4000110043,,AMETIST,14312499,"???? ""?????????????? ?????""???????""",????? ?????? ??????????????? ??????,"31,830,800",12/07/2010,"0,25 (UAH)",08/08/2017,FALSE,???????????????,FALSE,?/?,
UA4000076988,,BKRD,14352406,"?? ""???? ?????? ??????""",????? ?????? ??????????????? ??????,"2,720,000,000",8/15/2017,"1,00 (UAH)",2/28/2018,FALSE,???????????????,FALSE,?/?,
UA4000100226,,ALIA,14360506,"?? ""???? ??????""",????? ?????? ??????????????? ??????,"16,000,000",07/03/2018,"16,25 (UAH)",4/22/2016,FALSE,???????????????,FALSE,?/?,
UA4000187959,I,OLIKOI,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"2,940,040",10/28/2014,"0,10 (UAH)",11/24/2014,FALSE,???????????????,FALSE,09/01/2020,
UA4000187967,J,OLIKOJ,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"403,660",10/28/2014,"0,10 (UAH)",11/24/2014,FALSE,???????????????,FALSE,09/01/2020,
UA4000187983,L,OLIKOL,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"4,500,000",10/28/2014,"0,10 (UAH)",11/24/2014,FALSE,???????????????,FALSE,09/01/2020,
UA4000187975,K,OLIKO?,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"1,153,200",10/28/2014,"0,10 (UAH)",6/23/2015,FALSE,???????????????,FALSE,09/01/2020,
UA4000191977,Y,OLIKOY,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"125,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2022,
UA4000191845,M,OLIKOM,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"150,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2022,
UA4000192017,AA,OLIKOAA,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"28,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2022,
UA4000191993,Z,OLIKOZ,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"280,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2022,
UA4000192025,AB,OLIKOAB,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"65,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2022,
UA4000191894,Q,OLIKOQ,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"107,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191910,S,OLIKOS,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"125,080",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191944,V,OLIKOV,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"150,050",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191951,W,OLIKOW,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"164,920",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191902,R,OLIKOR,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"30,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191878,O,OLIKOO,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"524,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191852,N,OLIKON,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"80,000",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191928,T,OLIKOT,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"81,040",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191969,X,OLIKOX,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"83,490",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191886,P,OLIKOP,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"88,040",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000191936,U,OLIKOU,16307284,"??? ????-???????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"92,990",10/22/2015,"0,10 (UAH)",12/02/2015,FALSE,???????????????,FALSE,09/01/2025,
UA4000105100,,VEGA,19051508,"?? ""??? ""????""",????? ?????? ??????????????? ??????,"40,000,000",12/02/2010,"0,25 (UAH)",6/23/2015,FALSE,???????????????,FALSE,?/?,
UA0201011105,,SKUN,20113829,"??? ""?? ""????????????""",????? ?????? ??????????????? ??????,"192,700,000",6/17/2015,"1,00 (UAH)",5/13/2015,FALSE,???????????????,FALSE,?/?,
UA4000063473,,ZEMCAP,20280450,"?? ""?? ""????????? ???????""",????? ?????? ??????????????? ??????,"22,650,000,000",02/01/2018,"0,01 (UAH)",6/23/2015,FALSE,???????????????,FALSE,?/?,
UA4000082630,,KIGA,20578072,"??? ""??????????""",????? ?????? ??????????????? ??????,"33,745,600",6/24/2010,"0,05 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA4000196778,B,OBSHUV,20777340,"???? ""?????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"557,742",02/02/2017,"30,00 (UAH)",3/14/2017,FALSE,???????????????,FALSE,2/28/2022,
UA4000201362,C,OCSHUVAR,20777340,"???? ""?????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"460,000",5/15/2018,"120,00 (UAH)",7/19/2018,FALSE,???????????????,FALSE,12/31/2022,
UA4000065833,,MBANK,20966466,"?? ""????? ????""",????? ?????? ??????????????? ??????,"702,100,000",3/30/2017,"1,00 (UAH)",2/13/2017,FALSE,???????????????,FALSE,?/?,
UA4000102701,,UNVB,21133352,"??? ""????????? ????""",????? ?????? ??????????????? ??????,"310,267,197",12/01/2015,"10,00 (UAH)",11/01/2017,FALSE,???????????????,FALSE,?/?,
UA4000059885,,JSBRB,21322127,"?? ""?? ""????????""",????? ?????? ??????????????? ??????,"2,000,000,000",4/26/2016,"0,10 (UAH)",1/25/2017,FALSE,???????????????,FALSE,?/?,
UA4000199350,A,AUKRPOST,21560045,"?? ""????????""",????????? ???????????? ?????????? ??????????????? ??????,"1,500",11/06/2017,"100 000,00 (UAH)",11/30/2017,TRUE,???????????????,FALSE,11/16/2020,
UA4000199368,B,BUKRPOST,21560045,"?? ""????????""",????????? ???????????? ?????????? ??????????????? ??????,"2,000",11/06/2017,"100 000,00 (UAH)",11/30/2017,FALSE,???????????????,FALSE,5/16/2022,
UA4000199376,C,CUKRPOST,21560045,"?? ""????????""",????????? ???????????? ?????????? ??????????????? ??????,"2,500",11/06/2017,"100 000,00 (UAH)",11/30/2017,FALSE,???????????????,FALSE,11/13/2023,
UA4000137244,,UTLM,21560766,"??? ""??????????""",????? ?????? ??????????????? ??????,"18,726,248,000",12/22/2000,"0,25 (UAH)",1/13/2015,FALSE,???????????????,FALSE,?/?,
UA4000198725,E,EOTP,21685166,"?? ""??? ????""",????????? ???????????? ?????????? ??????????????? ??????,"400,000",08/03/2017,"1 000,00 (UAH)",11/27/2017,FALSE,???????????????,FALSE,3/14/2022,
UA4000198717,F,FOTP,21685166,"?? ""??? ????""",????????? ???????????? ?????????? ??????????????? ??????,"400,000",08/03/2017,"1 000,00 (UAH)",11/27/2017,FALSE,???????????????,FALSE,11/27/2023,
UA4000125876,A,OSKDMA,21870998,"???? ""?? ""??????????""",????????? ???????????? ?????????? ??????????????? ??????,"100,000",7/25/2011,"1 000,00 (UAH)",08/03/2018,FALSE,???????????????,FALSE,7/20/2021,
UA4000080436,,HMON,22767506,"?? ""???????????????????""",????? ?????? ??????????????? ??????,"134,551,360",7/19/2010,"0,25 (UAH)",7/21/2015,FALSE,???????????????,FALSE,?/?,
UA4000088595,,AUKRKAP,22868414,"??? ""???? ""??????????? ???????""",????? ?????? ??????????????? ??????,"185,186,250",1/31/2017,"1,08 (UAH)",7/25/2018,FALSE,???????????????,FALSE,?/?,
UA4000079081,,CEEN,22927045,"??? ""???????????""",????? ?????? ??????????????? ??????,"369,407,108",07/09/2010,"1,30 (UAH)",1/13/2015,FALSE,???????????????,FALSE,?/?,
UA4000132971,,SOEN,23293513,"??? ""?????????????""",????? ?????? ??????????????? ??????,"177,125,496",05/08/2003,"0,25 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000080675,,DOEN,23343582,"??? ""????????????""",????? ?????? ??????????????? ??????,"23,644,301",7/26/2010,"10,00 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000080899,,MOEN,23399393,"?? ""?????????????????""",????? ?????? ??????????????? ??????,"158,640,000",7/16/2010,"0,25 (UAH)",5/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000198931,S,OALFAS,23494714,"?? ""?????-????""",????????? ???????????? ?????????? ??????????????? ??????,"300,000",09/05/2017,"1 000,00 (UAH)",10/02/2017,FALSE,???????????????,FALSE,6/20/2023,
UA4000094866,,UGZB,23697280,"?? ""??????????""",????? ?????? ??????????????? ??????,"13,836,522,922",7/27/2015,"1,00 (UAH)",10/21/2014,FALSE,???????????????,FALSE,?/?,
UA4000094874,,UGZBP,23697280,"?? ""??????????""",????? ????????????? ??????????????? ??????,"477,078",10/28/2010,"1,00 (UAH)",06/02/2015,FALSE,???????????????,FALSE,?/?,
UA0403911003,,KSTL,24432974,"??? ""????????????? ?????? ???""",????? ?????? ??????????????? ??????,"3,859,533,000",4/14/2004,"1,00 (UAH)",1/13/2015,FALSE,???????????????,FALSE,?/?,
UA4000172068,,UMHP,25412361,"??? ""???""",????? ?????? ??????????????? ??????,"3,147,711,680",10/22/2010,"0,25 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000074629,,HKBNK,26237202,"??? ""???? ??????""",????? ?????? ??????????????? ??????,"3,073,500",07/11/2018,"170,20 (UAH)",3/18/2013,FALSE,???????????????,FALSE,?/?,
UA4000190805,D,OZDRVD,31437750,"??? ""????????????? ???? ""??????'?""",????????? ???????????? ?????????? ??????????????? ??????,"100,000",7/28/2015,"1 000,00 (UAH)",09/03/2015,FALSE,???????????????,FALSE,8/25/2027,
UA4000190771,A,OZDRVA,31437750,"??? ""????????????? ???? ""??????'?""",????????? ???????????? ?????????? ??????????????? ??????,"20,000",7/28/2015,"1 000,00 (UAH)",09/03/2015,FALSE,???????????????,FALSE,8/25/2027,
UA4000190789,B,OZDRVB,31437750,"??? ""????????????? ???? ""??????'?""",????????? ???????????? ?????????? ??????????????? ??????,"30,000",7/28/2015,"1 000,00 (UAH)",09/03/2015,FALSE,???????????????,FALSE,8/25/2027,
UA4000190797,C,OZDRVC,31437750,"??? ""????????????? ???? ""??????'?""",????????? ???????????? ?????????? ??????????????? ??????,"50,000",7/28/2015,"1 000,00 (UAH)",09/03/2015,FALSE,???????????????,FALSE,8/25/2027,
UA4000190813,E,OZDRVE,31437750,"??? ""????????????? ???? ""??????'?""",????????? ???????????? ?????????? ??????????????? ??????,"88,800",7/28/2015,"1 000,00 (UAH)",09/03/2015,FALSE,???????????????,FALSE,8/25/2027,
UA1300761004,,GLNG,31729918,"??? ""??????? ???????????""",????? ?????? ??????????????? ??????,"19,526,522,868",10/20/2009,"0,01 (UAH)",1/13/2015,FALSE,???????????????,FALSE,?/?,
UA4000093819,,ELBA,31826636,"??? ???????? ""?????""",????? ?????? ??????????????? ??????,"30,808,206",10/04/2011,"1,00 (UAH)",7/27/2015,FALSE,???????????????,FALSE,?/?,
UA4000139224,B,OAKSMB,31940888,"??? ""???????""",????????? ???????????? ?????????? ??????????????? ??????,"2,143",4/23/2012,"10 000,00 (UAH)",06/09/2015,FALSE,???????????????,FALSE,05/08/2022,
UA4000200380,E,ORUSHE,32007740,"??? ""???""",????????? ???????????? ?????????? ??????????????? ??????,"100,000",1/30/2018,"1 000,00 (UAH)",3/19/2018,FALSE,???????????????,FALSE,02/09/2021,
UA4000200398,F,ORUSHF,32007740,"??? ""???""",????????? ???????????? ?????????? ??????????????? ??????,"100,000",1/30/2018,"1 000,00 (UAH)",3/19/2018,FALSE,???????????????,FALSE,03/09/2021,
UA040482FA06,,IFCIPFT,32547688,"??? ??? ""???""",????????????? ?????????? ???????????????? ???????,"50,000",11/26/2008,"1 000,00 (UAH)",11/26/2012,FALSE,???????????????,FALSE,12/29/2019,
UA4000139216,?,ONVTHA,33291816,"??? ""???????-??????""",????????? ???????????? ?????????? ??????????????? ??????,"2,143",4/23/2012,"10 000,00 (UAH)",11/27/2017,FALSE,???????????????,FALSE,05/08/2022,
UA4000178461,D3,ODIUD3,33304730,???,????????? ???????????? ?????????? ??????????????? ??????,"10,000",12/27/2013,"100 000,00 (UAH)",2/21/2014,FALSE,??????,FALSE,12/14/2023,
UA4000149710,Y2,ODIUY2,33304730,???,????????? ???????????? ?????????? ??????????????? ??????,"10,000",11/27/2012,"100 000,00 (UAH)",06/09/2015,FALSE,???????????????,FALSE,12/02/2019,
UA4000178446,B3,ODIUB3,33304730,???,????????? ???????????? ?????????? ??????????????? ??????,"10,000",12/27/2013,"100 000,00 (UAH)",07/01/2015,FALSE,???????????????,FALSE,11/17/2020,
UA4000178453,C3,ODIUC3,33304730,???,????????? ???????????? ?????????? ??????????????? ??????,"10,000",12/27/2013,"100 000,00 (UAH)",07/01/2015,FALSE,???????????????,FALSE,12/14/2020,
UA4000032940,,IFARPi,33499012,"??? ""??? ""?????????""",????????????? ?????????? ???????????????? ???????,"100,000",2/28/2008,"1 000,00 (UAH)",6/23/2015,FALSE,???????????????,FALSE,8/31/2027,
UA4000196760,C,OCSHUV,33711331,"???? ""??? ""?????""",????????? ?????????? ?? ??????? ? ????????? ???????? ?????? (??????) ???????????????? ???????,"262,020",02/02/2017,"60,00 (UAH)",3/14/2017,FALSE,???????????????,FALSE,2/22/2022,
UA4000126718,,SROK,33804530,"??????""?????.???.""???""???""??""",????????????? ?????????? ???????????????? ???????,"250,000",7/26/2011,"1 000,00 (UAH)",9/28/2018,FALSE,???????????????,FALSE,5/13/2021,
UA4000125959,,IFINTBUDI,33943393,"??? ""??? ""??????? ????? ??????????""",????????????? ?????????? ???????????????? ???????,"500,000",08/01/2011,"1 000,00 (UAH)",07/01/2015,FALSE,???????????????,FALSE,?/?,
UA4000192785,C,OSKAGROC,33976979,"??? ""??-????""",????????? ???????????? ?????????? ??????????????? ??????,"250,000",02/04/2016,"1 000,00 (UAH)",2/23/2016,FALSE,???????????????,FALSE,2/14/2019,
UA4000015614,,IFSTAKS,34333275,"??? ""??? ??????-???????""",????????????? ?????????? ???????????????? ???????,"50,000",07/12/2007,"1 000,00 (UAH)",11/24/2009,FALSE,???????????????,FALSE,1/26/2027,
UA200697FA07,,IFGRT2,34333275,"??? ""??? ??????-???????""",????????????? ?????????? ???????????????? ???????,"30,000",7/26/2007,"1 000,00 (UAH)",11/24/2009,FALSE,???????????????,FALSE,8/23/2026,
UA4000032114,,IFBLND,34333275,"??? ""??? ??????-???????""",????????????? ?????????? ???????????????? ???????,"20,000",2/14/2008,"1 000,00 (UAH)",11/24/2009,FALSE,???????????????,FALSE,01/09/2023,
