"Nom";"ISIN";"Symbole";"Place";"Maturité";"Trading Currency";"Ouvert";"Haut";"Bas";"Dernier";"Last Date/Time";"Time Zone";"Volume";"Capitaux"
"European Bonds";"";;;;;;;;;;;;
"09 Avr 2019";;;;;;;;;;;;;
"All datapoints provided as of end of last active trading day.";;;;;;;;;;;;;
"DPBRH0,84%5NOV27";"FR0013375391";"DBRAL";"Euronext Paris";"2027-11-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPBRH1,563%18JUN38";"FR0013342946";"DBRAJ";"Euronext Paris";"2038-06-18";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPBRHON0.78%OCT21";"FR0013019502";"DBRAE";"Euronext Paris";"2021-10-29";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPBRHON0.964%JUN22";"FR0012759009";"DBRAD";"Euronext Paris";"2022-06-02";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPBRHON1,7%14JUN39";"FR0013260759";"DBRAH";"Euronext Paris";"2039-06-14";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPBRHON1.95%NOV36";"FR0013050531";"DBRAG";"Euronext Paris";"2036-11-10";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPBRHON2.056%OCT40";"FR0013039955";"DBRAF";"Euronext Paris";"2040-10-30";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPOSTB FT FRNPL";"DE000A0DEN75";;"Euronext Amsterdam";;"%";"68.99";"68.99";"68.99";"68.99";"03/04/2019 15:36";"CET";"10000";"6899.00"
"DPOSTB FT2 FRNPL";"DE000A0DHUM0";;"Euronext Amsterdam";;"%";"94.95";"94.95";"94.95";"94.95";"08/04/2019 09:00";"CET";"5000";"4747.50"
"DPOSTB FT3 FRNPL";"DE000A0D24Z1";;"Euronext Amsterdam";;"%";"68.91";"68.91";"68.52";"68.52";"04/04/2019 17:35";"CET";"100000";"68597.00"
"DPSEIMA2.566%MAY24";"FR0011472406";"SMAC";"Euronext Paris";"2024-05-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPSEIMA2.97%MAY28";"FR0011472414";"SMAD";"Euronext Paris";"2028-05-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPSEM1.103%14JUN28";"FR0013343035";"SMAM";"Euronext Paris";"2028-06-14";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPSEM1.198%11JUN24";"FR0012767317";"SMAL";"Euronext Paris";"2024-06-11";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPSEMA1.674%5MAY20";"FR0011844208";"SMAF";"Euronext Paris";"2020-05-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPSEMA1.91%5MAY21";"FR0011847102";"SMAG";"Euronext Paris";"2021-05-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPSEMA2.4475%MAY22";"FR0011472380";"SMAB";"Euronext Paris";"2022-05-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPSEMAFRN20FEB25";"FR0012535797";"SMAJ";"Euronext Paris";"2025-02-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPSEMAFRNMAY19";"FR0011846658";"SMAH";"Euronext Paris";"2019-05-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPT ESSON.3,325%21";"FR0011128651";"DEAD";"Euronext Paris";"2021-10-14";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTBRHON1.94%MAR21";"FR0011801463";"DBRAB";"Euronext Paris";"2021-03-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTBRHON3.35%MAR37";"FR0011801471";"DBRAC";"Euronext Paris";"2037-03-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTBRHONFRN25MAR20";"FR0011804079";"DBRAA";"Euronext Paris";"2020-03-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTDLOZC8FEB21";"FR0013387040";"DELOA";"Euronext Paris";"2021-02-08";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESS0.955%3MAR23";"FR0012562965";"DEAP";"Euronext Paris";"2023-03-03";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESS1.93%13NOV35";"FR0013052974";"DEAT";"Euronext Paris";"2035-11-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSO1.572%OCT28";"FR0013029196";"DEAS";"Euronext Paris";"2028-10-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSON.3.5%JUN22";"FR0011276211";"DEAI";"Euronext Paris";"2022-06-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSON2.3%JUN24";"FR0012005585";"DEAN";"Euronext Paris";"2024-06-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSON3%20DEC29";"FR0011844042";"DEAM";"Euronext Paris";"2029-12-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSON3.1%4DEC26";"FR0011642396";"DEAL";"Euronext Paris";"2026-12-04";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSON3.1%5DEC26";"FR0011642420";"DEAK";"Euronext Paris";"2026-12-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSON4%20FEB22";"FR0011201334";"DEAF";"Euronext Paris";"2022-02-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSONFRN3MAR25";"FR0012561371";"DEAR";"Euronext Paris";"2025-03-03";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSONFRN8JUL19";"FR0010777714";;"Euronext Paris";"2019-07-08";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTESSONFRNOCT23";"FR0011336734";"DEAJ";"Euronext Paris";"2023-10-16";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTEU0.828%27DEC24";"FR0013228756";"DEUAD";"Euronext Paris";"2024-12-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTEUR1.36%12OCT35";"FR0013303328";"DEUAE";"Euronext Paris";"2035-10-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTEUR1.666%DEC38";"FR0013388683";"DEUAF";"Euronext Paris";"2038-12-18";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTEURE0.80%OCT21";"FR0012386316";"DEUAB";"Euronext Paris";"2021-10-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTEURE3.16%DEC26";"FR0011670132";;"Euronext Paris";"2026-12-27";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"DPTSEINEMAFRNNOV23";"FR0011349372";"SMAA";"Euronext Paris";"2023-11-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DSEINEMARNFRNJUN24";"FR0012758621";"SMAK";"Euronext Paris";"2024-06-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"DSM 1%9APR25";"XS1215181980";;"Euronext Amsterdam";"2025-04-09";"%";"101.00";"101.00";"101.00";"101.00";"29/01/2019 09:14";"CET";"200000";"202000.00"
"DSM 1.375%26SEP22";"XS1293087703";;"Euronext Amsterdam";"2022-09-26";"%";"104.56";"104.56";"104.56";"104.56";"21/12/2018 15:49";"CET";"2000";"2091.20"
"DSM 1.75%13NOV19";"XS0993228294";;"Euronext Amsterdam";"2019-11-13";"%";"104.05";"104.05";"104.05";"104.05";"25/05/2018 10:45";"CET";"250000";"260125.00"
"DSM0.75%28SEP2026";"XS1495373505";;"Euronext Amsterdam";"2026-09-28";"%";"100.65";"100.65";"100.65";"100.65";"06/10/2016 16:36";"CET";"100000";"100674.66"
"DSM2.375%03APR24";"XS1041772986";;"Euronext Amsterdam";"2024-04-03";"%";"108.48";"108.48";"108.48";"108.48";"30/11/2015 10:19";"CET";"100000";"110056.84"
"E-MAC 5A  3.292%38";"XS0216513118";;"Euronext Amsterdam";"2038-04-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC 5B  4.942%38";"XS0216513548";;"Euronext Amsterdam";"2038-04-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC 5C  6.692%38";"XS0216513977";;"Euronext Amsterdam";"2038-04-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC 5D  8.192%38";"XS0216514199";;"Euronext Amsterdam";"2038-04-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC A   2.702%36";"XS0188806870";;"Euronext Amsterdam";"2036-07-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC A  3.722%37";"XS0207208165";;"Euronext Amsterdam";"2037-01-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC B   4.542%36";"XS0188807506";;"Euronext Amsterdam";"2036-07-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC B   6.352%37";"XS0207209569";;"Euronext Amsterdam";"2037-01-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC C   5.942%36";"XS0188807928";;"Euronext Amsterdam";"2036-07-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC C  10.692%37";"XS0207211037";;"Euronext Amsterdam";"2037-01-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC C  9.532%37";"XS0207210906";;"Euronext Amsterdam";"2037-01-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"E-MAC D   7.942%36";"XS0188808819";;"Euronext Amsterdam";"2036-07-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ECONOC2.364%8JUN20";"BE0002229954";;"Euronext Growth Brussels";"2020-06-08";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ECONOC2.804%8JUN22";"BE0002230960";;"Euronext Growth Brussels";"2022-06-08";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDAM06-4 USDFRN22D";"XS0272210765";;"Euronext Amsterdam";"2022-10-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDAM06-7 FRNOCT22D";"XS0272209163";;"Euronext Amsterdam";"2022-10-25";"%";"58.21";"58.21";"58.21";"58.21";"03/03/2011 16:30";"CET";"193000";"112345.30"
"EDAM6-9USD0.25%22D";"XS0272211656";;"Euronext Amsterdam";"2022-10-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDENR1.875%06MAR26";"FR0013385655";"EDENC";"Euronext Paris";"2026-03-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDENRED1.375%MAR25";"FR0012599892";"EDENA";"Euronext Paris";"2025-03-10";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDENRED1.875%MAR27";"FR0013247202";"EDENB";"Euronext Paris";"2027-03-30";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF 6.25%25JAN21";"XS0409749206";"EDFAM";"Euronext Paris";"2021-01-25";"%";"127.30";"127.30";"127.30";"127.30";"26/02/2016 16:03";"CET";"50000";"63957.38"
"EDF1%13OCT2026";"FR0013213295";"EDFBJ";"Euronext Paris";"2026-10-13";"%";"100.52";"100.52";"100.52";"100.52";"20/03/2019 15:35";"CET";"100000";"100520.00"
"EDF1.875%13OCT2036";"FR0013213303";"EDFBI";"Euronext Paris";"2036-10-13";"%";"97.02";"97.02";"97.02";"97.02";"22/03/2019 09:00";"CET";"100000";"97020.00"
"EDF12YFRNPL";"FR0011697028";"EDFBF";"Euronext Paris";;"%";"99.93";"99.93";"99.93";"99.93";"04/12/2018 12:35";"CET";"100000";"99930.00"
"EDF15YGBPFRNPL";"FR0011700293";"EDFBE";"Euronext Paris";;"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF2%2OCT2030";"FR0013368545";"EDFBK";"Euronext Paris";"2030-10-02";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF2.25%27APR2021";"FR0011637586";"EDFBD";"Euronext Paris";"2021-04-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF2.75%10MAR2023";"FR0011318658";"EDFAZ";"Euronext Paris";"2023-03-10";"%";"109.00";"109.00";"109.00";"109.00";"27/12/2018 10:37";"CET";"100000";"109000.00"
"EDF3.875%18JAN2022";"FR0011182641";"EDFAV";"Euronext Paris";"2022-01-18";"%";"112.23";"112.23";"112.23";"112.23";"26/07/2018 17:18";"CET";"100000";"112230.00"
"EDF4%12NOV2025";"FR0010961540";"EDFAT";"Euronext Paris";"2025-11-12";"%";"122.01";"122.01";"122.01";"122.01";"02/02/2017 16:07";"CET";"100000";"122952.47"
"EDF4%PT";"FR0013367612";"EDFBL";"Euronext Paris";;"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF4.125%25MAR27";"FR0011225143";"EDFAX";"Euronext Paris";"2027-03-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF4.5%12NOV2040";"FR0010961581";"EDFAS";"Euronext Paris";"2040-11-12";"%";"138.12";"138.12";"138.12";"138.12";"28/03/2019 09:00";"CET";"50000";"69060.00"
"EDF4.625%11SEP24";"FR0010800540";"EDFAP";"Euronext Paris";"2024-09-11";"%";"120.05";"120.05";"120.05";"120.05";"27/11/2018 16:37";"CET";"100000";"120050.00"
"EDF4.625%26APR30";"FR0010891317";"EDFAQ";"Euronext Paris";"2030-04-26";"%";"131.80";"131.80";"131.80";"131.80";"14/12/2017 09:00";"CET";"100000";"134790.41"
"EDF5,375%29MAY20";"XS0367001228";"EDFAG";"Euronext Paris";"2020-05-29";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF5.125%22SEP2050";"FR0010945436";"EDFAR";"Euronext Paris";"2050-09-22";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF5.5%27MAR2037";"FR0011225150";"EDFAY";"Euronext Paris";"2037-03-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF5.50%17OCT2041";"FR0011132356";"EDFAU";"Euronext Paris";"2041-10-17";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF6%23JAN2114";"FR0011710284";"EDFBH";"Euronext Paris";"2099-01-23";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF6,25%30MAY28";"XS0367001061";"EDFAI";"Euronext Paris";"2028-05-30";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF6.125%2JUN2034";"FR0010763177";"EDFAN";"Euronext Paris";"2034-06-02";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF6.875%12DEC22";"XS0403958498";"EDFAK";"Euronext Paris";"2022-12-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDF8,75%30JUN22";"XS0038174156";;"Euronext Paris";"2022-06-30";"%";"138.80";"138.80";"138.80";"138.80";"12/11/2008 00:00";"CET";"3";"6500.28"
"EDF8YFRNPL";"FR0011697010";"EDFBG";"Euronext Paris";;"%";"105.40";"105.40";"105.40";"105.40";"18/10/2018 11:21";"CET";"100000";"105400.00"
"EDFFRNPL12";"FR0011401751";"EDFBB";"Euronext Paris";;"%";"101.50";"101.50";"101.50";"101.50";"18/12/2018 09:22";"CET";"100000";"101500.00"
"EDFFRNPL13";"FR0011401728";"EDFBC";"Euronext Paris";;"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDFFRNPL7";"FR0011401736";"EDFBA";"Euronext Paris";;"%";"105.75";"105.75";"105.75";"105.75";"07/07/2017 15:37";"CET";"300000";"322943.84"
"EDIA FRN11AUG30";"PTEIECOM0008";"BEIEC";"Euronext Lisbon";"2030-08-11";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDIA FRN30JAN27";"PTEIEAOE0000";"BEIEA";"Euronext Lisbon";"2027-01-30";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDM182RSFRN28JAN57";"XS1895566328";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML182AFRN28JAN57";"XS1895562921";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML182BFRN28JAN57";"XS1895658521";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML182CFRN28JAN57";"XS1895663448";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML182DFRN28JAN57";"XS1895667860";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML182EFRN28JAN57";"XS1895668249";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML182FFRN28JAN57";"XS1895567052";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18AFRN28JAN57";"XS1744727774";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18BFRN28JAN57";"XS1744728749";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18CFRN28JAN57";"XS1744729044";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18DFRN28JAN5";"XS1744729127";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18EFRN28JAN57";"XS1744729390";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18FFRN28JAN5";"XS1744729473";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18GFRN28JAN57";"XS1744734556";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18HFRN28JAN57";"XS1744734630";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDML18RSZC28JAN57";"XS1744738383";;"Euronext Amsterdam";"2057-01-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDMLAFRNOCT55";"XS1626192766";;"Euronext Amsterdam";"2055-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDMLBFRNOCT55";"XS1626192840";;"Euronext Amsterdam";"2055-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDMLCFRNOCT55";"XS1626193145";;"Euronext Amsterdam";"2055-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDMLDFRNOCT55";"XS1626193228";;"Euronext Amsterdam";"2055-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDMLEFRNOCT55";"XS1626193491";;"Euronext Amsterdam";"2055-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDMLFFRNOCT55";"XS1626193574";;"Euronext Amsterdam";"2055-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EDMLRSZCOCT55";"XS1626193657";;"Euronext Amsterdam";"2055-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EFGHELLAS FL 6%PLD";"XS0234821345";;"Euronext Amsterdam";;"%";"57.00";"57.00";"57.00";"57.00";"16/02/2018 13:17";"CET";"15000";"8550.00"
"EGREP FRN6AUG28";"PTEGPAOM0017";"BEGPA";"Euronext Lisbon";"2028-08-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EIB FRN17AUG30D";"XS0224480722";;"Euronext Amsterdam";"2030-08-17";"%";"103.00";"103.00";"103.00";"103.00";"03/04/2019 15:25";"CET";"2000";"2060.00"
"EIB FX/FL FRNOCT25";"XS0229097547";;"Euronext Amsterdam";"2025-10-13";"%";"104.60";"104.60";"104.60";"104.60";"05/04/2019 15:35";"CET";"2000";"2092000.00"
"EIB4%15OCT37";"US298785DL78";;"Euronext Paris";"2037-10-15";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EIB4%15OCT37";"XS0219724878";"BEIAJ";"Euronext Paris";"2037-10-15";"%";"149.83";"149.83";"149.83";"149.83";"13/10/2017 16:52";"CET";"4000";"5994.08"
"EIB4,625%15APR20";"US298785DF01";;"Euronext Paris";"2020-04-15";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EIB4,625%15APR20";"XS0196448129";"BEIAE";"Euronext Paris";"2020-04-15";"%";"109.10";"109.10";"109.10";"109.10";"03/07/2018 14:24";"CET";"50000";"54550.00"
"ELECTRAFCCFRN";"FR0000504235";;"Euronext Paris";"2012-11-23";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIA1.375%14JAN26";"BE0002629104";;"Euronext Brussels";"2026-01-14";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIA1.375%27MAY24";"BE0002239086";;"Euronext Brussels";"2024-05-27";"%";"101.70";"101.76";"101.70";"101.76";"07/01/2019 12:18";"CET";"200000";"203460.00"
"ELIA1.375%7APR2027";"BE0002276450";"ELI27";"Euronext Brussels";"2027-04-07";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIA1.5%5SEP28";"BE0002596741";;"Euronext Brussels";"2028-09-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIA2.75%PL";"BE0002597756";;"Euronext Brussels";;"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIA3%7APR29";"BE0002466416";;"Euronext Brussels";"2029-04-07";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIA3.25%4APR28";"BE0002432079";;"Euronext Brussels";"2028-04-04";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIA3.5%4APR33";"BE0002433085";;"Euronext Brussels";"2033-04-04";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIDEA1FRN26AUG45";"FR0013249489";;"Euronext Paris";"2045-08-26";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIDEA1FRN26JAN23";"FR0011269505";;"Euronext Paris";"2023-01-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIDEA1FRN26MAR43";"FR0012218311";;"Euronext Paris";"2043-03-26";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIDEA2FRN26AUG45";"FR0013249497";;"Euronext Paris";"2045-08-28";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIDEA2FRN26MAR43";"FR0012218329";;"Euronext Paris";"2043-03-26";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIDEA2FRNMAY2039";"FR0011034057";"ELIAB";"Euronext Paris";"2039-05-31";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIDEFRN30JUN46";"FR0013234036";;"Euronext Paris";"2046-06-30";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIS1.875%15FEB23";"FR0013318094";"ELISB";"Euronext Paris";"2023-02-15";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELIS2.875%15FEB26";"FR0013318102";"ELISA";"Euronext Paris";"2026-02-15";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ELISOCZC06OCT23";"FR0013285707";"YELIS";"Euronext Access Paris";"2023-10-06";"EUR";"23.23";"23.23";"23.23";"23.23";"15/11/2018 15:30";"CET";"214";"4971.22"
"EMACNH2A 0.537%38";"XS0218115649";;"Euronext Amsterdam";"2038-04-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EMERIGE7%22JAN21";"FR0013078318";"EMEAA";"Euronext Access Paris";"2021-01-22";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"EMERIGE7%23FEB23";"FR0013319274";"EMEAB";"Euronext Access Paris";"2023-02-23";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ENEXI0.875%28APR26";"XS1396367911";;"Euronext Amsterdam";"2026-04-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"ENEXIS 1.875%NOV20";"XS0854400800";;"Euronext Amsterdam";"2020-11-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
